time,Fx_local,Fy_local,Fz_local
428.610000,376190.316602,641552.415058,440728.201737
428.620000,497106.286680,450481.224903,569894.982625
428.630000,444485.420849,539148.280888,568270.911197
428.640000,485907.529923,668713.175676,566316.254826
428.650000,441893.843629,791815.702703,595673.548263
428.660000,341822.681467,548750.284749,390723.315637
428.670000,380789.652510,264334.890927,480812.930502
428.680000,513501.703668,596873.261583,494645.009653
428.690000,385468.795367,586871.148649,532738.555019
428.700000,538284.831081,800573.441120,630269.707529
428.710000,486489.660232,672248.777027,649988.316602
428.720000,352465.552124,368955.049228,345166.285714
428.730000,421728.008687,611155.636100,425036.006757
428.740000,425963.762548,484836.428571,641622.399614
428.750000,463371.275097,715710.721042,637649.855212
428.760000,434764.780888,727035.173745,644636.032819
428.770000,436060.109073,571235.432432,615276.437259
428.780000,419513.519305,634282.155405,531421.433398
428.790000,488983.166988,739485.518340,571764.920849
428.800000,375908.690154,701860.992278,552954.269305
428.810000,456968.455598,703691.333977,668374.610039
428.820000,464596.925676,820638.903475,565179.926641
428.830000,498004.421815,733722.689189,593568.793436
428.840000,421439.782819,582419.916023,627784.488417
428.850000,440235.700772,711487.398649,599020.375483
428.860000,434009.070463,767265.243243,557068.164093
428.870000,410659.245174,355181.597490,466621.413127
428.880000,425837.145753,550700.490347,534417.877413
428.890000,344836.007722,450102.141892,357968.241313
428.900000,446778.182432,606588.836873,547369.777992
428.910000,388305.011583,659280.301158,443701.777992
428.920000,383486.666988,348852.138996,447267.153475
428.930000,409726.117761,488651.814672,518276.000965
428.940000,446846.785714,495349.305985,506024.559846
428.950000,394292.374517,578559.561776,502477.601351
428.960000,391660.126448,662982.729730,477044.354247
428.970000,395476.126448,323002.821429,397041.723938
428.980000,385018.039575,561109.925676,397475.444015
428.990000,471458.021236,675847.303089,525328.786680
429.000000,396029.096525,460081.233591,497232.136100
429.010000,448297.583977,691411.960425,528102.692085
429.020000,412997.281853,446712.648649,492922.407336
429.030000,409170.078185,509709.645753,457393.120656
429.040000,471018.315637,616265.429537,633258.017375
429.050000,305658.162162,556446.590734,358399.659266
429.060000,444764.131274,718279.430502,538420.502896
429.070000,486681.196911,552302.307915,489797.504826
429.080000,344314.653475,490544.313707,383830.450772
429.090000,399171.341699,602169.833977,552847.450772
429.100000,429743.082046,887656.022201,624975.130309
429.110000,342324.851351,661106.038610,476907.761583
429.120000,358208.122587,635855.733591,369826.326255
429.130000,513248.777027,787459.777992,621784.847490
429.140000,500358.266409,877768.248069,548815.204633
429.150000,416347.485521,830539.569498,643617.573359
429.160000,504557.186293,874447.204633,731498.684363
429.170000,395394.324324,607639.219112,413121.596525
429.180000,508247.490347,784465.022201,597413.032819
429.190000,460426.859073,514825.424710,678658.349421
429.200000,520321.974903,779741.985521,660452.542471
429.210000,586403.510618,795045.888996,670070.661197
429.220000,386794.972008,640500.958494,426647.646718
429.230000,403032.156371,601085.687259,491779.786680
429.240000,476710.392857,500900.800193,532918.734556
429.250000,422100.338803,520020.089768,440149.601351
429.260000,449191.268340,708046.951737,580746.118726
429.270000,474238.065637,703171.821429,624484.624517
429.280000,331710.680502,476768.713320,383370.179537
429.290000,464721.700772,488158.392857,537550.146718
429.300000,433266.558880,510633.257722,531613.277027
429.310000,495997.430502,730530.871622,587311.621622
429.320000,515900.362934,631873.213320,650401.010618
429.330000,395783.536680,580623.645753,434749.126448
429.340000,478382.348456,384019.071429,528945.576255
429.350000,472717.743243,580661.707529,527848.998069
429.360000,391629.431467,680835.083977,441369.112934
429.370000,468302.884170,796433.609073,578923.143822
429.380000,400235.229730,628395.318533,497922.619691
429.390000,402024.440154,694475.779923,548754.428571
429.400000,550762.340734,608707.557915,676544.386100
429.410000,435533.536680,614300.950772,576787.233591
429.420000,502460.105212,759985.314672,648067.424710
